Site,Longitude,Latitude,Var1
IsleOfMay,-1.745581861,55.80410388,-123.1390312
IsleOfMay,-1.737245749,55.80410388,-122.9715745
IsleOfMay,-1.728909637,55.80410388,-122.6871996
IsleOfMay,-1.720573525,55.80410388,-122.2910408
IsleOfMay,-1.712237412,55.80410388,-121.7877016
IsleOfMay,-1.7039013,55.80410388,-121.1807403
IsleOfMay,-1.695565188,55.80410388,-120.4739011
IsleOfMay,-1.687229076,55.80410388,-119.6743252
IsleOfMay,-1.678892964,55.80410388,-118.7893054
IsleOfMay,-1.670556852,55.80410388,-117.8249666
IsleOfMay,-1.66222074,55.80410388,-116.7866095
IsleOfMay,-1.653884628,55.80410388,-115.6789701
IsleOfMay,-1.645548516,55.80410388,-114.5069559
IsleOfMay,-2.054018006,55.81243988,-61.41056726
IsleOfMay,-2.045681894,55.81243988,-63.15334467
IsleOfMay,-2.037345782,55.81243988,-64.9673926
IsleOfMay,-2.02900967,55.81243988,-66.84819969
IsleOfMay,-2.020673558,55.81243988,-68.79196198
IsleOfMay,-2.012337446,55.81243988,-70.79409155
IsleOfMay,-2.004001334,55.81243988,-72.84809636
IsleOfMay,-1.995665222,55.81243988,-74.94801907
IsleOfMay,-1.98732911,55.81243988,-77.08879433
IsleOfMay,-1.978992998,55.81243988,-79.26406381
IsleOfMay,-1.970656886,55.81243988,-81.46568372
IsleOfMay,-1.962320774,55.81243988,-83.68491424
IsleOfMay,-1.953984662,55.81243988,-85.9130089
IsleOfMay,-1.94564855,55.81243988,-88.1413711
IsleOfMay,-1.937312437,55.81243988,-90.36151799
IsleOfMay,-1.928976325,55.81243988,-92.56497497
IsleOfMay,-1.920640213,55.81243988,-94.74318487
IsleOfMay,-1.912304101,55.81243988,-96.88773969
IsleOfMay,-1.903967989,55.81243988,-98.99006175
IsleOfMay,-1.895631877,55.81243988,-101.0413837
IsleOfMay,-1.887295765,55.81243988,-103.032701
IsleOfMay,-1.878959653,55.81243988,-104.9546375
IsleOfMay,-1.870623541,55.81243988,-106.7970227
IsleOfMay,-1.862287429,55.81243988,-108.5484016
IsleOfMay,-1.853951317,55.81243988,-110.2003273
