Site,Longitude,Latitude,Var1
IsleOfMay,-1.962320774,55.81243988,-64.38085497
IsleOfMay,-1.953984662,55.81243988,-66.3976199
IsleOfMay,-1.94564855,55.81243988,-68.41296982
IsleOfMay,-1.937312437,55.81243988,-70.4184604
IsleOfMay,-1.928976325,55.81243988,-72.40565437
IsleOfMay,-1.920640213,55.81243988,-74.36603082
IsleOfMay,-1.912304101,55.81243988,-76.29121692
IsleOfMay,-1.903967989,55.81243988,-78.17266915
IsleOfMay,-1.895631877,55.81243988,-80.00165327
IsleOfMay,-1.887295765,55.81243988,-81.7691969
IsleOfMay,-1.878959653,55.81243988,-83.4659551
IsleOfMay,-1.870623541,55.81243988,-85.0817878
IsleOfMay,-1.862287429,55.81243988,-86.60526926
IsleOfMay,-1.853951317,55.81243988,-88.02798137
IsleOfMay,-1.845615205,55.81243988,-89.34129334
IsleOfMay,-1.837279093,55.81243988,-90.53908186
IsleOfMay,-1.828942981,55.81243988,-91.61579813
IsleOfMay,-1.820606869,55.81243988,-92.56599881
IsleOfMay,-1.812270757,55.81243988,-93.3851439
IsleOfMay,-1.803934645,55.81243988,-94.06903227
IsleOfMay,-1.795598533,55.81243988,-94.61354339
IsleOfMay,-1.787262421,55.81243988,-95.01424172
IsleOfMay,-1.778926309,55.81243988,-95.2662924
IsleOfMay,-1.770590197,55.81243988,-95.37599805
IsleOfMay,-1.762254085,55.81243988,-95.34884832
IsleOfMay,-1.753917973,55.81243988,-95.18921526
IsleOfMay,-1.745581861,55.81243988,-94.90148506
IsleOfMay,-1.737245749,55.81243988,-94.49029866
IsleOfMay,-1.728909637,55.81243988,-93.96047399
IsleOfMay,-1.720573525,55.81243988,-93.31680506
IsleOfMay,-1.712237412,55.81243988,-92.56376751
IsleOfMay,-1.7039013,55.81243988,-91.70473827
IsleOfMay,-1.695565188,55.81243988,-90.74127039
IsleOfMay,-1.687229076,55.81243988,-89.68280007
IsleOfMay,-1.678892964,55.81243988,-88.53686228
IsleOfMay,-1.670556852,55.81243988,-87.30966589
IsleOfMay,-1.66222074,55.81243988,-86.00656985
IsleOfMay,-1.653884628,55.81243988,-84.63184807
IsleOfMay,-1.645548516,55.81243988,-83.18972887
IsleOfMay,-1.637212404,55.81243988,-81.68670476
IsleOfMay,-1.628876292,55.81243988,-80.12864937
IsleOfMay,-2.054018006,55.82077589,-41.97055923
IsleOfMay,-2.045681894,55.82077589,-43.50304869
IsleOfMay,-2.037345782,55.82077589,-45.10646925
IsleOfMay,-2.02900967,55.82077589,-46.77632534
IsleOfMay,-2.020673558,55.82077589,-48.50900369
IsleOfMay,-2.012337446,55.82077589,-50.30018261
IsleOfMay,-2.004001334,55.82077589,-52.14156248
IsleOfMay,-1.995665222,55.82077589,-54.02698711
IsleOfMay,-1.98732911,55.82077589,-55.95244452
IsleOfMay,-1.978992998,55.82077589,-57.91192217
IsleOfMay,-1.970656886,55.82077589,-59.8969292
IsleOfMay,-1.962320774,55.82077589,-61.8983003
IsleOfMay,-1.953984662,55.82077589,-63.90692935
IsleOfMay,-1.94564855,55.82077589,-65.91411526
IsleOfMay,-1.937312437,55.82077589,-67.91134358
IsleOfMay,-1.928976325,55.82077589,-69.89012654
IsleOfMay,-1.920640213,55.82077589,-71.84194904
